Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Income_Value,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Avg_Transaction_Value,Engagement_Score,Credit_Pressure,High_Credit_Flag,Tenure_Group,Trans_Freq_Group,High_Contact_Flag,Stability_Score
1,48,0,4,1.0,38,3,2,3,2732.0,0,2732.0,0.76,0.455,0.0,30000.0,1,0,0,0,0,0,46.1875,17,0.0,0,1,0,1,0.6075
0,41,0,2,4.0,32,6,3,2,2250.0,2117,133.0,1.162,2.875,0.941,30000.0,0,1,0,0,0,0,52.16129032258065,34,0.9408888888888889,0,1,0,0,2.0185
0,55,1,2,4.0,50,3,2,0,10916.0,1536,9380.0,1.317,1.0,0.141,130000.0,1,0,0,0,0,0,46.8235294117647,35,0.14071088310736535,1,2,0,0,1.1585
0,47,0,4,4.0,36,4,1,3,5349.0,1228,4121.0,0.728,1.308,0.23,50000.0,1,0,0,0,0,0,44.766666666666666,33,0.22957562161151618,1,1,0,1,1.018
0,41,1,2,2.0,24,4,1,3,9366.0,1104,8262.0,0.572,0.625,0.118,100000.0,1,0,0,0,0,0,33.41025641025641,42,0.11787315823190263,1,0,0,1,0.5985
0,40,1,3,2.0,28,5,1,0,21617.0,0,21617.0,1.047,0.467,0.0,100000.0,0,1,0,0,0,0,61.40909090909091,26,0.0,1,1,0,0,0.757
0,68,1,1,4.0,56,5,2,3,13860.0,1652,12208.0,1.255,1.909,0.119,50000.0,1,0,0,0,0,0,59.6875,35,0.1191919191919192,1,2,0,1,1.5819999999999999
0,50,0,1,4.0,31,2,2,3,18386.0,0,18386.0,0.868,0.571,0.0,50000.0,0,1,0,0,0,1,59.0,22,0.0,1,1,0,1,0.7195
0,47,1,4,1.0,41,6,2,2,2405.0,1540,865.0,0.469,1.231,0.64,70000.0,0,1,0,0,0,0,37.48275862068966,33,0.6403326403326404,0,1,0,0,0.8500000000000001
0,53,0,1,3.0,47,4,2,3,2154.0,930,1224.0,2.121,1.364,0.432,30000.0,1,0,0,0,0,0,55.34615384615385,28,0.43175487465181056,0,1,0,1,1.7425000000000002
0,42,0,5,3.0,36,3,3,3,2038.0,0,2038.0,0.786,0.75,0.0,50000.0,1,0,0,0,0,0,44.214285714285715,28,0.0,0,1,0,1,0.768
0,48,0,4,2.0,38,6,1,3,8135.0,0,8135.0,1.373,0.812,0.0,50000.0,0,1,0,0,0,0,59.172413793103445,34,0.0,1,1,0,1,1.0925
0,49,1,1,6.0,38,6,1,3,9364.0,618,8746.0,0.554,0.8,0.066,130000.0,1,0,0,0,0,0,40.7037037037037,32,0.06599743699273815,1,1,0,1,0.677
0,44,0,2,1.0,35,4,3,2,32643.0,0,32643.0,1.3,2.429,0.0,50000.0,1,0,0,0,0,1,44.083333333333336,25,0.0,1,1,0,0,1.8645
0,43,0,4,4.0,34,2,3,1,3195.0,1954,1241.0,0.971,0.706,0.612,30000.0,0,0,0,0,0,0,44.310344827586206,28,0.6115805946791862,0,1,0,0,0.8385
0,56,1,0,2.0,43,5,2,1,2852.0,1024,1828.0,1.009,1.0,0.359,100000.0,1,0,0,0,0,0,58.964285714285715,31,0.3590462833099579,0,1,0,0,1.0045
0,59,0,1,3.0,36,2,3,3,4224.0,1305,2919.0,0.852,0.824,0.309,50000.0,0,1,0,0,0,0,37.16129032258065,30,0.30894886363636365,0,1,0,1,0.838
0,46,1,1,1.0,36,3,2,2,20459.0,2071,18388.0,1.248,2.167,0.101,70000.0,1,0,0,0,0,0,46.5,39,0.10122684393176597,1,1,0,0,1.7075
0,47,0,4,3.0,41,6,5,3,3482.0,2114,1368.0,0.508,0.263,0.607,30000.0,0,0,0,0,0,0,43.291666666666664,25,0.6071223434807582,0,1,0,1,0.3855
0,50,0,4,1.0,40,5,2,3,3065.0,1570,1495.0,1.077,1.333,0.512,50000.0,1,0,0,0,0,0,40.357142857142854,31,0.5122349102773246,0,1,0,1,1.205
0,51,0,3,1.0,43,3,1,2,2185.0,1761,424.0,0.682,0.429,0.806,30000.0,1,0,0,0,0,0,54.833333333333336,32,0.8059496567505721,0,1,0,0,0.5555
0,47,0,3,1.0,36,4,1,0,1611.0,746,865.0,0.993,0.706,0.463,30000.0,1,0,0,0,0,0,48.724137931034484,32,0.46306641837368095,0,1,0,0,0.8494999999999999
0,58,0,4,1.0,47,3,3,3,2822.0,2173,649.0,1.456,2.286,0.77,30000.0,1,0,0,0,0,0,52.95652173913044,23,0.7700212615166548,0,1,0,1,1.871
1,46,1,5,4.0,33,6,3,3,32975.0,2517,30458.0,0.658,0.7,0.076,100000.0,0,1,0,0,0,0,35.11764705882353,20,0.07633055344958302,1,1,0,1,0.679
0,53,1,3,2.0,47,5,2,2,1438.3,0,1438.3,0.776,0.828,0.0,70000.0,1,0,0,0,0,0,41.20754716981132,56,0.0,0,1,0,0,0.802
0,45,0,4,1.0,36,4,3,3,15875.0,1719,14156.0,0.86,1.467,0.108,50000.0,0,0,0,0,0,0,43.027027027027025,38,0.10828346456692914,1,1,0,1,1.1635
0,52,0,1,2.0,45,6,3,3,6703.0,893,5810.0,0.567,0.75,0.133,30000.0,1,0,0,0,0,0,49.57142857142857,31,0.13322392958376847,1,1,0,1,0.6585
1,53,1,2,3.0,36,2,2,1,3212.0,0,3212.0,0.713,0.25,0.0,100000.0,1,0,0,0,0,0,37.85,20,0.0,0,1,0,0,0.4815
0,50,1,2,2.0,45,3,1,3,34516.0,1260,33256.0,0.588,0.789,0.037,100000.0,1,0,0,0,0,1,44.23529411764706,36,0.03650480936377332,1,1,0,1,0.6885
0,41,0,3,2.0,36,4,1,2,9797.0,1434,8363.0,0.644,0.478,0.146,50000.0,1,0,0,0,0,0,44.205882352941174,37,0.14637133816474432,1,1,0,0,0.5609999999999999
0,45,0,5,4.0,36,5,2,2,10400.0,1777,8623.0,0.791,0.867,0.171,50000.0,0,0,0,0,0,0,39.464285714285715,31,0.1708653846153846,1,1,0,0,0.829
0,53,1,3,1.0,42,2,1,2,26792.0,1836,24956.0,1.432,0.88,0.069,100000.0,1,0,0,0,0,0,51.02127659574468,48,0.06852791878172589,1,1,0,0,1.156
0,67,0,1,4.0,56,4,3,2,3006.0,2517,489.0,2.053,1.0,0.837,30000.0,1,0,0,0,0,0,51.90625,33,0.8373253493013972,0,2,0,0,1.5265
0,57,0,2,1.0,36,6,3,0,19482.0,1072,18410.0,0.706,1.444,0.055,50000.0,0,1,0,0,0,1,64.5909090909091,25,0.05502515142182528,1,1,0,0,1.075
0,59,0,1,1.0,36,4,2,3,3356.0,985,2371.0,0.35,0.556,0.294,50000.0,1,0,0,0,0,0,35.67857142857143,30,0.2935041716328963,0,1,0,1,0.453
0,45,1,2,1.0,34,3,2,1,5771.0,2248,3523.0,1.791,0.8,0.39,50000.0,1,0,0,0,0,0,77.05555555555556,19,0.38953387627794145,1,1,0,0,1.2955
0,51,1,3,4.0,36,6,2,3,11106.0,2107,8999.0,0.948,1.0,0.19,100000.0,1,0,0,0,0,0,51.791666666666664,28,0.18971726994417432,1,1,0,1,0.974
0,59,0,1,1.0,54,5,3,0,2890.0,2001,889.0,1.334,1.0,0.692,30000.0,1,0,0,0,0,0,51.666666666666664,38,0.6923875432525951,0,2,0,0,1.167
0,53,1,1,4.0,45,6,2,2,3380.0,1701,1679.0,0.747,1.273,0.503,70000.0,1,0,0,0,0,0,60.08,29,0.5032544378698225,0,1,0,0,1.01
0,47,1,3,4.0,36,2,1,2,21331.0,1251,20080.0,0.949,1.083,0.059,70000.0,1,0,0,0,0,0,29.2,51,0.05864703951994749,1,1,0,0,1.016
0,49,0,3,1.0,38,6,2,1,12860.0,0,12860.0,0.646,0.286,0.0,50000.0,0,1,0,0,0,0,49.925925925925924,31,0.0,1,1,0,0,0.46599999999999997
0,49,1,3,5.0,33,3,1,0,6278.0,462,5816.0,1.161,0.941,0.074,100000.0,0,1,0,0,0,0,32.93939393939394,35,0.07359031538706594,1,1,0,0,1.051
0,60,0,0,3.0,55,5,1,3,1438.3,738,700.3,0.782,0.571,0.513,30000.0,0,1,0,0,0,0,37.15151515151515,37,0.5131057498435654,0,2,0,1,0.6765
0,50,0,2,2.0,36,5,1,2,9355.0,1626,7729.0,0.701,0.867,0.174,30000.0,1,0,0,0,0,0,43.92857142857143,32,0.17381079636557992,1,1,0,0,0.784
0,41,0,2,5.0,31,6,1,3,20758.0,0,20758.0,0.688,0.684,0.0,50000.0,1,0,0,0,0,0,48.59375,37,0.0,1,1,0,1,0.6859999999999999
0,57,1,1,4.0,47,5,3,1,14612.0,1976,12636.0,1.768,3.0,0.135,100000.0,1,0,0,0,0,0,76.125,26,0.13523131672597866,1,1,0,0,2.384
0,43,1,4,4.0,27,5,2,0,27259.0,0,27259.0,0.731,0.591,0.0,100000.0,0,0,1,0,0,0,39.31428571428572,38,0.0,1,1,0,0,0.661
0,57,0,3,4.0,47,4,2,3,6347.0,1594,4753.0,0.896,0.762,0.251,30000.0,1,0,0,0,0,0,47.86486486486486,39,0.25114227193949895,1,1,0,1,0.829
0,54,1,3,6.0,41,3,3,0,21592.0,1676,19916.0,1.097,0.529,0.078,130000.0,1,0,0,0,0,0,36.01923076923077,52,0.07762134123749537,1,1,0,0,0.813
0,51,0,5,5.0,44,5,1,1,3449.0,1598,1851.0,0.971,0.556,0.463,30000.0,1,0,0,0,0,0,39.976190476190474,46,0.4633227022325312,0,1,0,0,0.7635000000000001
0,47,0,3,2.0,34,2,1,2,6028.0,799,5229.0,0.819,0.571,0.133,30000.0,1,0,0,0,0,0,45.54545454545455,23,0.1325481088254811,1,1,0,0,0.695
0,41,1,0,2.0,36,3,2,3,18214.0,1998,16216.0,0.829,1.1,0.11,130000.0,0,0,1,0,0,0,64.0,22,0.10969583836609202,1,1,0,1,0.9645
0,53,1,3,1.0,43,3,3,1,16393.0,1423,14970.0,1.642,0.75,0.087,100000.0,1,0,0,0,0,0,34.785714285714285,42,0.0868053437442811,1,1,0,0,1.196
1,68,1,0,2.0,52,1,3,2,1438.3,900,538.3,0.743,0.615,0.626,30000.0,1,0,0,0,0,0,36.19047619047619,19,0.6257387193214211,0,2,0,0,0.679
0,59,1,1,3.0,36,4,1,2,7871.0,1687,6184.0,1.242,1.444,0.214,70000.0,1,0,0,0,0,0,64.9090909090909,25,0.2143310888070131,1,1,0,0,1.343
0,48,1,4,3.0,36,5,3,0,5288.0,866,4422.0,0.869,0.75,0.164,100000.0,1,0,0,0,0,0,42.30952380952381,44,0.16376701966717094,1,1,0,0,0.8095
0,44,1,5,4.0,32,4,5,3,11376.0,2006,9370.0,0.619,0.8,0.176,70000.0,1,0,0,0,0,0,48.22222222222222,26,0.17633614627285513,1,1,0,1,0.7095
0,48,1,3,3.0,41,4,5,3,12302.0,1632,10670.0,1.509,0.519,0.133,100000.0,1,0,0,0,0,0,36.170731707317074,40,0.13266135587709316,1,1,0,1,1.014
0,47,1,4,4.0,33,3,2,1,34516.0,1679,32837.0,0.623,0.5,0.049,70000.0,1,0,0,0,0,1,39.25925925925926,28,0.048644107080774136,1,1,0,0,0.5615
0,47,1,2,4.0,32,4,2,2,34516.0,1468,33048.0,0.505,0.684,0.043,70000.0,1,0,0,0,0,1,41.5625,34,0.042531000115888284,1,1,0,0,0.5945
0,43,0,1,2.0,35,3,2,2,10514.0,1580,8934.0,0.504,0.8,0.15,30000.0,0,0,0,0,0,1,45.51851851851852,28,0.1502758227125737,1,1,0,0,0.652
1,55,0,2,4.0,43,2,4,3,1438.3,0,1438.3,0.707,0.421,0.0,30000.0,1,0,0,0,0,0,32.81481481481482,25,0.0,0,1,0,1,0.564
1,59,1,2,5.0,46,3,3,3,1438.3,0,1438.3,0.688,0.5,0.0,70000.0,1,0,0,0,0,0,35.166666666666664,24,0.0,0,1,0,1,0.594
0,63,1,1,4.0,56,2,1,2,2619.0,1779,840.0,1.259,0.947,0.679,50000.0,1,0,0,0,0,0,39.189189189189186,38,0.6792668957617412,0,2,0,0,1.103
0,58,1,2,3.0,53,2,3,0,24407.0,2395,22012.0,1.071,0.714,0.098,130000.0,1,0,0,0,0,0,48.145833333333336,47,0.09812758634817881,1,2,0,0,0.8925
0,53,0,2,2.0,36,4,1,2,2377.0,1649,728.0,0.93,1.167,0.694,30000.0,1,0,0,0,0,0,53.0,29,0.6937315944467817,0,1,0,0,1.0485
0,59,1,0,3.0,40,3,2,3,34516.0,1359,33157.0,1.327,1.364,0.039,100000.0,0,0,1,0,0,1,39.73076923076923,27,0.039373044385212656,1,1,0,1,1.3455
0,52,1,3,4.0,47,5,3,3,11086.0,2207,8879.0,0.869,1.105,0.199,130000.0,1,0,0,0,0,0,38.075,42,0.19907992062060256,1,1,0,1,0.987
0,48,1,3,2.0,36,4,2,2,11432.0,2517,8915.0,0.615,0.762,0.22,70000.0,0,1,0,0,0,0,37.13513513513514,39,0.22017144856543036,1,1,0,0,0.6885
0,43,1,4,2.0,36,5,3,2,13258.0,1721,11537.0,0.908,1.333,0.13,50000.0,1,0,0,0,0,0,51.42857142857143,23,0.12980841755920952,1,1,0,0,1.1205
0,48,1,2,3.0,36,3,2,3,2571.0,1955,616.0,0.531,0.714,0.76,30000.0,0,1,0,0,0,0,51.416666666666664,25,0.7604045118630883,0,1,0,1,0.6225
0,43,0,4,4.0,31,5,2,0,5781.0,1168,4613.0,0.638,0.455,0.202,30000.0,0,1,0,0,0,0,50.0,35,0.2020411693478637,1,1,0,0,0.5465
0,44,1,4,3.0,30,5,1,2,7872.0,2509,5363.0,0.971,0.882,0.319,70000.0,1,0,0,0,0,0,36.09375,36,0.31872459349593496,1,1,0,0,0.9265
0,41,1,3,2.0,35,6,1,2,34516.0,1202,33314.0,0.603,0.737,0.035,100000.0,1,0,0,0,0,0,41.0,38,0.03482442925020281,1,1,0,0,0.6699999999999999
0,44,0,3,1.0,38,4,1,3,11127.0,1835,9292.0,2.368,1.273,0.165,30000.0,0,0,0,0,0,1,61.84,28,0.16491417273299183,1,1,0,1,1.8205
0,50,1,2,3.0,43,2,1,3,1857.0,1603,254.0,0.579,1.263,0.863,50000.0,0,1,0,0,0,0,36.97674418604651,44,0.8632202477113624,0,1,0,1,0.9209999999999999
0,60,0,1,1.0,36,5,1,0,1913.0,1272,641.0,1.008,1.0,0.665,30000.0,1,0,0,0,0,0,65.81818181818181,26,0.6649242028227914,0,1,0,0,1.004
0,44,1,4,4.0,24,5,3,0,3839.0,2295,1544.0,0.569,0.714,0.598,100000.0,0,1,0,0,0,0,52.958333333333336,26,0.5978119301901537,0,0,0,0,0.6415
0,48,0,3,4.0,39,6,2,3,2115.0,1141,974.0,0.616,0.538,0.539,50000.0,0,0,0,0,0,0,61.15,24,0.5394799054373522,0,1,0,1,0.577
0,44,0,2,4.0,27,5,2,2,1438.3,679,759.3,0.859,1.071,0.472,30000.0,0,0,0,0,0,0,38.51724137931034,32,0.47208510046582774,0,1,0,0,0.965
0,41,1,2,2.0,28,4,3,0,27756.0,1789,25967.0,0.75,0.846,0.064,100000.0,0,1,0,0,0,0,41.416666666666664,25,0.06445453235336504,1,1,0,0,0.798
0,45,1,3,3.0,32,4,1,2,1438.3,0,1438.3,0.81,0.625,0.0,70000.0,0,1,0,0,0,0,56.46153846153846,29,0.0,0,1,0,0,0.7175
0,47,0,2,1.0,34,6,4,2,13878.0,2222,11656.0,0.853,0.357,0.16,30000.0,0,0,0,0,0,1,43.63157894736842,40,0.16010952586828073,1,1,0,0,0.605
0,51,0,2,4.0,36,3,1,3,3106.0,1304,1802.0,0.604,0.407,0.42,30000.0,1,0,0,0,0,0,36.0,40,0.4198325820991629,0,1,0,1,0.5055
0,51,1,2,4.0,44,4,3,3,34516.0,1666,32850.0,0.613,0.8,0.048,130000.0,1,0,0,0,0,0,67.66666666666667,19,0.04826747015876695,1,1,0,1,0.7065
1,60,0,1,1.0,50,4,4,3,1438.3,1025,413.3,0.838,0.714,0.713,50000.0,1,0,0,0,0,0,58.5,12,0.7126468747827296,0,2,0,1,0.776
0,57,1,2,3.0,46,2,3,0,18871.0,1740,17131.0,1.727,2.0,0.092,100000.0,1,0,0,0,0,0,72.19047619047619,20,0.09220497058979386,1,1,0,0,1.8635000000000002
0,41,1,5,4.0,29,5,2,2,5207.0,1748,3459.0,1.073,1.0,0.336,130000.0,0,1,0,0,0,0,50.38461538461539,29,0.3357019396965623,1,1,0,0,1.0365
0,44,1,3,5.0,36,6,2,2,17965.0,1644,16321.0,0.921,0.923,0.092,100000.0,0,0,0,0,0,0,35.34,54,0.09151127191761758,1,1,0,0,0.922
0,43,1,1,3.0,37,6,3,3,2733.0,1819,914.0,0.767,0.923,0.666,70000.0,0,1,0,0,0,0,37.32,28,0.6655689718258324,0,1,0,1,0.845
0,55,1,2,3.0,48,4,3,2,8863.0,1301,7562.0,1.207,1.455,0.147,70000.0,1,0,0,0,0,0,56.0,28,0.14679002595058108,1,1,0,0,1.331
1,52,1,1,1.0,36,2,3,3,1857.0,1833,24.0,0.723,0.7,0.987,100000.0,1,0,0,0,0,0,48.76470588235294,16,0.9870759289176091,0,1,0,1,0.7115
0,44,1,3,4.0,33,3,3,3,34516.0,0,34516.0,0.483,0.35,0.0,100000.0,0,0,1,0,0,0,41.48148148148148,27,0.0,1,1,0,1,0.4165
0,41,1,2,1.0,30,5,3,3,11107.0,1222,9885.0,0.538,0.941,0.11,50000.0,1,0,0,0,0,0,45.63636363636363,35,0.11002070766183487,1,1,0,1,0.7395
0,44,1,4,3.0,34,4,1,2,21573.0,1585,19988.0,0.621,2.273,0.073,100000.0,0,1,0,0,0,0,38.44444444444444,39,0.07347146896583692,1,1,0,0,1.447
1,53,0,2,3.0,33,2,3,3,2859.0,2517,342.0,0.993,0.667,0.88,30000.0,1,0,0,0,0,0,27.233333333333334,29,0.8803777544596013,0,1,0,1,0.8300000000000001
0,39,1,2,2.0,36,4,2,2,5269.0,1475,3794.0,1.148,0.667,0.28,100000.0,0,1,0,0,0,0,83.76,27,0.2799392674131714,1,1,0,0,0.9075
1,49,1,5,3.0,45,2,2,3,1438.3,0,1438.3,0.734,0.615,0.0,50000.0,1,0,0,0,0,0,38.80952380952381,21,0.0,0,1,0,1,0.6745
1,45,0,2,3.0,36,1,3,2,3387.0,0,3387.0,0.789,0.6,0.0,30000.0,1,0,0,0,0,0,21.25,22,0.0,0,1,0,0,0.6945
0,54,1,2,4.0,46,6,2,3,1982.0,1289,693.0,0.939,0.69,0.65,100000.0,1,0,0,0,0,0,28.102040816326532,53,0.6503531786074672,0,1,0,1,0.8145
0,49,1,3,1.0,43,2,2,2,4645.0,1650,2995.0,0.912,0.65,0.355,100000.0,0,1,0,0,0,0,36.15151515151515,33,0.35522066738428415,1,1,0,0,0.781
0,46,0,3,6.0,36,6,3,2,2189.0,1666,523.0,0.343,0.636,0.761,50000.0,0,1,0,0,0,0,35.75,39,0.7610781178620375,0,1,0,0,0.48950000000000005
1,46,1,4,2.0,30,3,3,3,2442.0,0,2442.0,0.98,0.727,0.0,130000.0,1,0,0,0,0,0,36.89473684210526,19,0.0,0,1,0,1,0.8534999999999999
0,47,1,3,4.0,38,4,1,2,21304.0,1532,19772.0,1.018,0.923,0.072,70000.0,1,0,0,0,0,0,70.8,28,0.0719113781449493,1,1,0,0,0.9705
0,44,1,2,6.0,36,5,1,2,7577.0,2480,5097.0,0.435,0.167,0.327,70000.0,0,1,0,0,0,0,40.25714285714286,39,0.3273063217632308,1,1,0,0,0.301
0,50,1,3,5.0,31,4,1,2,3234.0,1486,1748.0,0.868,0.647,0.459,130000.0,0,1,0,0,0,0,48.357142857142854,31,0.45949288806431665,0,1,0,0,0.7575000000000001
0,73,1,0,2.0,36,5,3,2,4469.0,1125,3344.0,1.363,1.615,0.252,50000.0,1,0,0,0,0,0,51.911764705882355,36,0.251734168717834,0,1,0,0,1.4889999999999999
0,56,1,3,3.0,46,6,3,4,2910.0,709,2201.0,0.538,0.588,0.244,50000.0,0,0,1,0,0,0,44.148148148148145,30,0.2436426116838488,0,1,0,1,0.563
1,59,1,0,2.0,48,2,4,3,3616.0,1054,2562.0,0.616,0.545,0.291,50000.0,0,1,0,0,0,0,40.411764705882355,15,0.29148230088495575,0,1,0,1,0.5805
0,70,1,0,2.0,56,3,2,3,3252.0,1495,1757.0,0.581,0.875,0.46,30000.0,1,0,0,0,0,0,81.8,16,0.4597170971709717,0,2,0,1,0.728
0,55,0,2,2.0,36,4,3,3,2358.0,1152,1206.0,0.969,1.6,0.489,30000.0,1,0,0,0,0,0,66.8076923076923,27,0.48854961832061067,0,1,0,1,1.2845
0,43,1,4,3.0,36,4,1,0,22322.0,953,21369.0,0.769,1.125,0.043,70000.0,0,1,0,0,0,0,39.64705882352941,37,0.04269330705133949,1,1,0,0,0.9470000000000001
0,45,1,1,1.0,39,4,2,2,3133.0,1510,1623.0,0.609,0.462,0.482,130000.0,0,1,0,0,0,0,37.76315789473684,40,0.4819661666134695,0,1,0,0,0.5355
0,45,0,2,1.0,35,2,3,0,3540.0,849,2691.0,0.456,0.75,0.24,50000.0,0,1,0,0,0,0,47.17857142857143,27,0.23983050847457626,0,1,0,0,0.603
0,40,1,1,4.0,23,6,3,2,6990.0,1378,5612.0,0.73,0.611,0.197,50000.0,1,0,0,0,0,0,51.0,32,0.1971387696709585,1,0,0,0,0.6705
0,36,1,2,3.0,22,2,2,3,34516.0,1652,32864.0,0.854,1.294,0.048,100000.0,0,0,1,0,0,0,32.8974358974359,39,0.047861861165836135,1,0,0,1,1.074
1,59,0,0,5.0,40,1,4,1,1438.3,0,1438.3,1.038,0.353,0.0,50000.0,1,0,0,0,0,0,29.956521739130434,20,0.0,0,1,0,0,0.6955
0,43,1,4,3.0,35,6,3,2,24396.0,1171,23225.0,0.655,1.125,0.048,70000.0,1,0,0,0,0,0,56.76470588235294,20,0.047999672077389734,1,1,0,0,0.89
0,46,0,1,3.0,36,2,3,2,2474.0,2143,331.0,1.53,1.0,0.866,30000.0,1,0,0,0,0,0,38.525,39,0.8662085691188359,0,1,0,0,1.2650000000000001
0,41,1,2,1.0,32,5,1,3,5214.0,795,4419.0,0.707,1.3,0.152,50000.0,1,0,0,0,0,0,54.69565217391305,27,0.1524741081703107,1,1,0,1,1.0035
0,51,0,2,4.0,46,5,2,2,5207.0,1650,3557.0,0.708,0.538,0.317,30000.0,1,0,0,0,0,0,66.95,23,0.31688112156712117,1,1,0,0,0.623
0,51,0,3,3.0,25,2,2,2,9512.0,1082,8430.0,0.701,1.444,0.114,30000.0,0,0,1,0,0,0,45.77272727272727,22,0.11375105130361648,1,1,0,0,1.0725
0,43,0,4,4.0,23,6,3,2,3187.0,2430,757.0,0.617,1.357,0.762,50000.0,0,0,0,0,0,0,42.03030303030303,36,0.7624725447128962,0,0,0,0,0.987
1,64,0,0,2.0,53,1,3,3,3353.0,0,3353.0,1.021,0.385,0.0,50000.0,1,0,0,0,0,0,53.333333333333336,16,0.0,0,2,0,1,0.703
0,54,1,5,4.0,38,3,3,3,2290.0,1434,856.0,0.923,3.5,0.626,70000.0,1,0,0,0,0,0,62.166666666666664,18,0.6262008733624455,0,1,0,1,2.2115
0,48,1,3,3.0,43,6,1,3,5279.0,1115,4164.0,0.549,0.519,0.211,50000.0,0,1,0,0,0,0,40.048780487804876,46,0.21121424512218223,1,1,0,1,0.534
0,40,1,2,1.0,29,5,3,0,23603.0,0,23603.0,0.795,1.067,0.0,70000.0,0,0,0,0,0,0,44.58064516129032,33,0.0,1,1,0,0,0.931
0,57,1,0,1.0,45,6,2,2,2601.0,0,2601.0,0.814,0.684,0.0,50000.0,1,0,0,0,0,0,38.5,36,0.0,0,1,0,0,0.749
0,45,1,4,4.0,40,4,3,0,6363.0,1029,5334.0,0.838,1.286,0.162,100000.0,0,1,0,0,0,0,96.375,17,0.1617161716171617,1,1,0,0,1.062
0,41,1,3,2.0,36,4,3,3,8029.0,1576,6453.0,0.826,0.524,0.196,100000.0,0,1,0,0,0,0,34.1875,33,0.1962884543529705,1,1,0,1,0.675
0,42,0,4,1.0,31,2,2,2,2410.0,1769,641.0,0.759,1.143,0.734,30000.0,1,0,0,0,0,0,40.56666666666667,30,0.7340248962655601,0,1,0,0,0.9510000000000001
1,45,1,2,4.0,36,1,1,2,3401.0,0,3401.0,0.898,1.0,0.0,70000.0,0,1,0,0,0,0,41.333333333333336,18,0.0,0,1,0,0,0.9490000000000001
0,42,0,4,1.0,23,4,2,0,2260.0,1007,1253.0,0.84,0.737,0.446,30000.0,1,0,0,0,0,0,48.90909090909091,35,0.44557522123893806,0,0,0,0,0.7885
0,47,1,4,1.0,30,5,2,2,17682.0,2481,15201.0,1.302,1.214,0.14,100000.0,0,0,0,0,0,0,56.354838709677416,34,0.14031218187987785,1,1,0,0,1.258
0,48,0,4,2.0,42,3,1,3,4206.0,1100,3106.0,0.587,1.0,0.262,50000.0,1,0,0,0,0,0,52.0,24,0.26153114598193056,0,1,0,1,0.7935
0,43,1,1,4.0,37,4,3,2,34516.0,1440,33076.0,1.117,2.4,0.042,100000.0,0,1,0,0,0,1,46.3235294117647,35,0.04171978213002665,1,1,0,0,1.7585
0,41,1,4,2.0,36,4,3,0,23018.0,2168,20850.0,0.859,1.667,0.094,100000.0,0,0,1,0,0,0,60.958333333333336,25,0.09418715787644452,1,1,0,0,1.263
0,54,0,1,1.0,44,5,2,3,5556.0,1711,3845.0,1.434,1.625,0.308,50000.0,1,0,0,0,0,0,81.23809523809524,24,0.30795536357091435,1,1,0,1,1.5295
1,54,0,2,2.0,44,3,3,1,6094.0,0,6094.0,1.129,0.273,0.0,50000.0,1,0,0,0,0,0,64.92857142857143,14,0.0,1,1,0,0,0.7010000000000001
0,61,1,0,4.0,52,3,1,2,2939.0,1999,940.0,2.145,1.538,0.68,50000.0,1,0,0,0,0,0,73.75757575757575,35,0.6801633208574345,0,2,0,0,1.8415
0,61,1,0,1.0,48,2,1,0,5362.0,1274,4088.0,1.015,0.783,0.238,100000.0,1,0,0,0,0,0,45.75609756097561,42,0.23759791122715404,1,1,0,0,0.899
1,48,1,2,2.0,36,3,3,3,27126.0,0,27126.0,0.953,0.786,0.0,130000.0,1,0,0,0,0,0,40.0,25,0.0,1,1,0,1,0.8694999999999999
0,45,0,4,4.0,36,6,3,2,3342.0,2517,825.0,0.771,0.765,0.753,30000.0,0,1,0,0,0,0,37.96666666666667,33,0.7531418312387792,0,1,0,0,0.768
1,54,0,4,4.0,40,6,2,2,2532.0,2221,311.0,0.491,0.235,0.877,50000.0,1,0,0,0,0,0,38.04761904761905,25,0.877172195892575,0,1,0,0,0.363
0,54,0,3,6.0,46,2,2,3,1900.0,1376,524.0,0.89,0.607,0.724,50000.0,1,0,0,0,0,0,41.8,45,0.7242105263157895,0,1,0,1,0.7484999999999999
0,44,1,3,4.0,37,2,3,2,14546.0,1703,12843.0,0.955,0.588,0.117,70000.0,0,1,0,0,0,0,47.148148148148145,26,0.11707685961776433,1,1,0,0,0.7715
0,50,0,4,6.0,36,2,3,2,2521.0,1608,913.0,0.587,0.571,0.638,50000.0,0,1,0,0,0,0,40.24242424242424,32,0.6378421261404205,0,1,0,0,0.579
0,55,1,2,6.0,36,3,4,3,16427.0,1682,14745.0,0.631,1.118,0.102,70000.0,1,0,0,0,0,0,43.861111111111114,35,0.10239240275156754,1,1,0,1,0.8745
0,48,1,2,4.0,36,5,1,2,13068.0,1718,11350.0,0.607,0.556,0.131,50000.0,0,0,1,0,0,0,33.464285714285715,32,0.13146617692072238,1,1,0,0,0.5815
